Codigo_IBGE,UF,Padrao_Acabamento,Mes,Ano,Tipo_Projeto,Descricao,Valor_m2,Regiao
27,Alagoas,Normal,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1804.6,Nordeste
27,Alagoas,Normal,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1702.97,Nordeste
27,Alagoas,Normal,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1561.92,Nordeste
27,Alagoas,Normal,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1571.07,Nordeste
27,Alagoas,Normal,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1807.02,Nordeste
27,Alagoas,Normal,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1705.47,Nordeste
27,Alagoas,Normal,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1563.19,Nordeste
27,Alagoas,Normal,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1576.0,Nordeste
27,Alagoas,Normal,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1813.37,Nordeste
27,Alagoas,Normal,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1711.73,Nordeste
27,Alagoas,Normal,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1560.33,Nordeste
27,Alagoas,Normal,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1574.12,Nordeste
27,Alagoas,Normal,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1812.48,Nordeste
27,Alagoas,Normal,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1710.51,Nordeste
27,Alagoas,Normal,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1563.08,Nordeste
27,Alagoas,Normal,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1570.5,Nordeste
27,Alagoas,Normal,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1816.25,Nordeste
27,Alagoas,Normal,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1714.2,Nordeste
27,Alagoas,Normal,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1564.88,Nordeste
27,Alagoas,Normal,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1574.4,Nordeste
27,Alagoas,Baixo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1243.74,Nordeste
27,Alagoas,Baixo,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1171.3,Nordeste
27,Alagoas,Baixo,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1208.18,Nordeste
27,Alagoas,Baixo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1256.1,Nordeste
27,Alagoas,Baixo,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1182.58,Nordeste
27,Alagoas,Baixo,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1213.09,Nordeste
27,Alagoas,Baixo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1269.13,Nordeste
27,Alagoas,Baixo,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1194.57,Nordeste
27,Alagoas,Baixo,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1221.29,Nordeste
27,Alagoas,Baixo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1270.26,Nordeste
27,Alagoas,Baixo,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1194.87,Nordeste
27,Alagoas,Baixo,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1224.05,Nordeste
27,Alagoas,Baixo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1271.12,Nordeste
27,Alagoas,Baixo,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1195.81,Nordeste
27,Alagoas,Baixo,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1221.59,Nordeste
27,Alagoas,Baixo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1272.58,Nordeste
27,Alagoas,Baixo,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1196.89,Nordeste
27,Alagoas,Baixo,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1215.51,Nordeste
27,Alagoas,Baixo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1312.29,Nordeste
27,Alagoas,Baixo,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1233.41,Nordeste
27,Alagoas,Baixo,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1249.49,Nordeste
27,Alagoas,Baixo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1315.15,Nordeste
27,Alagoas,Baixo,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1236.61,Nordeste
27,Alagoas,Baixo,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1256.75,Nordeste
27,Alagoas,Baixo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1313.1,Nordeste
27,Alagoas,Baixo,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1235.06,Nordeste
27,Alagoas,Baixo,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1255.62,Nordeste
27,Alagoas,Baixo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1319.58,Nordeste
27,Alagoas,Baixo,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1240.94,Nordeste
27,Alagoas,Baixo,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1253.49,Nordeste
27,Alagoas,Baixo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1316.83,Nordeste
27,Alagoas,Baixo,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1238.18,Nordeste
27,Alagoas,Baixo,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1256.86,Nordeste
27,Alagoas,Baixo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1322.5,Nordeste
27,Alagoas,Baixo,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1243.82,Nordeste
27,Alagoas,Baixo,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1255.9,Nordeste
27,Alagoas,Mínimo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1066.07,Nordeste
27,Alagoas,Mínimo,janeiro,2025,CB-MMO,Cesta básica construção,1000.27,Nordeste
27,Alagoas,Mínimo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1075.63,Nordeste
27,Alagoas,Mínimo,fevereiro,2025,CB-MMO,Cesta básica construção,1010.94,Nordeste
27,Alagoas,Mínimo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1088.03,Nordeste
27,Alagoas,Mínimo,março,2025,CB-MMO,Cesta básica construção,1022.87,Nordeste
27,Alagoas,Mínimo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1088.67,Nordeste
27,Alagoas,Mínimo,abril,2025,CB-MMO,Cesta básica construção,1024.94,Nordeste
27,Alagoas,Mínimo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1090.24,Nordeste
27,Alagoas,Mínimo,maio,2025,CB-MMO,Cesta básica construção,1024.16,Nordeste
27,Alagoas,Mínimo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1092.22,Nordeste
27,Alagoas,Mínimo,junho,2025,CB-MMO,Cesta básica construção,1026.41,Nordeste
27,Alagoas,Mínimo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1127.19,Nordeste
27,Alagoas,Mínimo,julho,2025,CB-MMO,Cesta básica construção,1058.33,Nordeste
27,Alagoas,Mínimo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1129.47,Nordeste
27,Alagoas,Mínimo,agosto,2025,CB-MMO,Cesta básica construção,1059.14,Nordeste
27,Alagoas,Mínimo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1127.88,Nordeste
27,Alagoas,Mínimo,setembro,2025,CB-MMO,Cesta básica construção,1057.51,Nordeste
27,Alagoas,Mínimo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1135.44,Nordeste
27,Alagoas,Mínimo,outubro,2025,CB-MMO,Cesta básica construção,1064.22,Nordeste
27,Alagoas,Mínimo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1133.24,Nordeste
27,Alagoas,Mínimo,novembro,2025,CB-MMO,Cesta básica construção,1061.74,Nordeste
27,Alagoas,Mínimo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1136.87,Nordeste
27,Alagoas,Mínimo,dezembro,2025,CB-MMO,Cesta básica construção,1066.18,Nordeste
28,Sergipe,Alto,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1915.3,Nordeste
28,Sergipe,Alto,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1768.38,Nordeste
28,Sergipe,Alto,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1777.28,Nordeste
28,Sergipe,Alto,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1909.02,Nordeste
28,Sergipe,Alto,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1764.44,Nordeste
28,Sergipe,Alto,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1787.68,Nordeste
28,Sergipe,Alto,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1918.43,Nordeste
28,Sergipe,Alto,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1771.81,Nordeste
28,Sergipe,Alto,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1782.63,Nordeste
28,Sergipe,Alto,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1930.02,Nordeste
28,Sergipe,Alto,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1769.78,Nordeste
28,Sergipe,Alto,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1789.94,Nordeste
28,Sergipe,Alto,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1934.82,Nordeste
28,Sergipe,Alto,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1771.38,Nordeste
28,Sergipe,Alto,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1794.61,Nordeste
28,Sergipe,Alto,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1948.55,Nordeste
28,Sergipe,Alto,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1782.03,Nordeste
28,Sergipe,Alto,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1807.03,Nordeste
28,Sergipe,Alto,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1948.93,Nordeste
28,Sergipe,Alto,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1780.69,Nordeste
28,Sergipe,Alto,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1805.44,Nordeste
28,Sergipe,Alto,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1984.39,Nordeste
28,Sergipe,Alto,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1827.83,Nordeste
28,Sergipe,Alto,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1851.35,Nordeste
28,Sergipe,Alto,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2000.8,Nordeste
28,Sergipe,Alto,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1833.94,Nordeste
28,Sergipe,Alto,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1851.49,Nordeste
28,Sergipe,Alto,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2011.55,Nordeste
28,Sergipe,Alto,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1840.4,Nordeste
28,Sergipe,Alto,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1856.6,Nordeste
28,Sergipe,Alto,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2009.69,Nordeste
28,Sergipe,Alto,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1847.84,Nordeste
28,Sergipe,Alto,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1865.39,Nordeste
28,Sergipe,Alto,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2019.87,Nordeste
28,Sergipe,Alto,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1854.05,Nordeste
28,Sergipe,Alto,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1871.73,Nordeste
28,Sergipe,Normal,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1690.3,Nordeste
28,Sergipe,Normal,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1608.59,Nordeste
28,Sergipe,Normal,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1449.57,Nordeste
28,Sergipe,Normal,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1442.26,Nordeste
28,Sergipe,Normal,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1688.4,Nordeste
28,Sergipe,Normal,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1606.55,Nordeste
28,Sergipe,Normal,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1449.49,Nordeste
28,Sergipe,Normal,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1446.66,Nordeste
28,Sergipe,Normal,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1692.13,Nordeste
28,Sergipe,Normal,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1610.23,Nordeste
28,Sergipe,Normal,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1453.48,Nordeste
28,Sergipe,Normal,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1446.83,Nordeste
28,Sergipe,Normal,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1701.71,Nordeste
28,Sergipe,Normal,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1617.1,Nordeste
28,Sergipe,Normal,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1451.28,Nordeste
28,Sergipe,Normal,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1450.55,Nordeste
28,Sergipe,Normal,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1708.92,Nordeste
28,Sergipe,Normal,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1623.51,Nordeste
28,Sergipe,Normal,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1454.76,Nordeste
28,Sergipe,Normal,maio,2025,PC.12-LA,Prédio comercial (12 pavimentos),1455.22,Nordeste
28,Sergipe,Normal,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1719.52,Nordeste
28,Sergipe,Normal,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1633.77,Nordeste
28,Sergipe,Normal,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1459.06,Nordeste
28,Sergipe,Normal,junho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1455.66,Nordeste
28,Sergipe,Normal,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1720.3,Nordeste
28,Sergipe,Normal,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1634.24,Nordeste
28,Sergipe,Normal,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1459.28,Nordeste
28,Sergipe,Normal,julho,2025,PC.12-LA,Prédio comercial (12 pavimentos),1455.15,Nordeste
28,Sergipe,Normal,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1752.6,Nordeste
28,Sergipe,Normal,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1663.85,Nordeste
28,Sergipe,Normal,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1494.35,Nordeste
28,Sergipe,Normal,agosto,2025,PC.12-LA,Prédio comercial (12 pavimentos),1485.36,Nordeste
28,Sergipe,Normal,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1765.33,Nordeste
28,Sergipe,Normal,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1675.56,Nordeste
28,Sergipe,Normal,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1496.89,Nordeste
28,Sergipe,Normal,setembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1485.46,Nordeste
28,Sergipe,Normal,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1772.76,Nordeste
28,Sergipe,Normal,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1683.58,Nordeste
28,Sergipe,Normal,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1501.45,Nordeste
28,Sergipe,Normal,outubro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1489.97,Nordeste
28,Sergipe,Normal,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1770.07,Nordeste
28,Sergipe,Normal,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1681.28,Nordeste
28,Sergipe,Normal,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1506.54,Nordeste
28,Sergipe,Normal,novembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1496.66,Nordeste
28,Sergipe,Normal,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1775.73,Nordeste
28,Sergipe,Normal,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1687.82,Nordeste
28,Sergipe,Normal,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1508.51,Nordeste
28,Sergipe,Normal,dezembro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1499.15,Nordeste
28,Sergipe,Baixo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1217.79,Nordeste
28,Sergipe,Baixo,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1151.76,Nordeste
28,Sergipe,Baixo,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1168.17,Nordeste
28,Sergipe,Baixo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1223.4,Nordeste
28,Sergipe,Baixo,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1157.0,Nordeste
28,Sergipe,Baixo,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1165.72,Nordeste
28,Sergipe,Baixo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1221.99,Nordeste
28,Sergipe,Baixo,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1155.79,Nordeste
28,Sergipe,Baixo,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1167.31,Nordeste
28,Sergipe,Baixo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1226.0,Nordeste
28,Sergipe,Baixo,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1158.71,Nordeste
28,Sergipe,Baixo,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1165.89,Nordeste
28,Sergipe,Baixo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1232.03,Nordeste
28,Sergipe,Baixo,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1164.38,Nordeste
28,Sergipe,Baixo,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1169.63,Nordeste
28,Sergipe,Baixo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1238.86,Nordeste
28,Sergipe,Baixo,junho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1170.88,Nordeste
28,Sergipe,Baixo,junho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1170.1,Nordeste
28,Sergipe,Baixo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1238.04,Nordeste
28,Sergipe,Baixo,julho,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1170.09,Nordeste
28,Sergipe,Baixo,julho,2025,PR4-3QP,Prédio residencial (4 pavimentos),1170.43,Nordeste
28,Sergipe,Baixo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1262.23,Nordeste
28,Sergipe,Baixo,agosto,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1192.15,Nordeste
28,Sergipe,Baixo,agosto,2025,PR4-3QP,Prédio residencial (4 pavimentos),1195.77,Nordeste
28,Sergipe,Baixo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1266.37,Nordeste
28,Sergipe,Baixo,setembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1195.9,Nordeste
28,Sergipe,Baixo,setembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1197.22,Nordeste
28,Sergipe,Baixo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1269.9,Nordeste
28,Sergipe,Baixo,outubro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1200.05,Nordeste
28,Sergipe,Baixo,outubro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1201.39,Nordeste
28,Sergipe,Baixo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1270.28,Nordeste
28,Sergipe,Baixo,novembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1200.31,Nordeste
28,Sergipe,Baixo,novembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1206.72,Nordeste
28,Sergipe,Baixo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1269.08,Nordeste
28,Sergipe,Baixo,dezembro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",1200.3,Nordeste
28,Sergipe,Baixo,dezembro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1209.1,Nordeste
28,Sergipe,Mínimo,janeiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1055.4,Nordeste
28,Sergipe,Mínimo,janeiro,2025,CB-MMO,Cesta básica construção,975.35,Nordeste
28,Sergipe,Mínimo,fevereiro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1059.07,Nordeste
28,Sergipe,Mínimo,fevereiro,2025,CB-MMO,Cesta básica construção,976.41,Nordeste
28,Sergipe,Mínimo,março,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1057.9,Nordeste
28,Sergipe,Mínimo,março,2025,CB-MMO,Cesta básica construção,976.59,Nordeste
28,Sergipe,Mínimo,abril,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1060.84,Nordeste
28,Sergipe,Mínimo,abril,2025,CB-MMO,Cesta básica construção,978.32,Nordeste
28,Sergipe,Mínimo,maio,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1067.35,Nordeste
28,Sergipe,Mínimo,maio,2025,CB-MMO,Cesta básica construção,984.18,Nordeste
28,Sergipe,Mínimo,junho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1069.65,Nordeste
28,Sergipe,Mínimo,junho,2025,CB-MMO,Cesta básica construção,985.7,Nordeste
28,Sergipe,Mínimo,julho,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1072.28,Nordeste
28,Sergipe,Mínimo,julho,2025,CB-MMO,Cesta básica construção,988.05,Nordeste
28,Sergipe,Mínimo,agosto,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1092.16,Nordeste
28,Sergipe,Mínimo,agosto,2025,CB-MMO,Cesta básica construção,1010.58,Nordeste
28,Sergipe,Mínimo,setembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1098.3,Nordeste
28,Sergipe,Mínimo,setembro,2025,CB-MMO,Cesta básica construção,1013.95,Nordeste
28,Sergipe,Mínimo,outubro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1101.76,Nordeste
28,Sergipe,Mínimo,outubro,2025,CB-MMO,Cesta básica construção,1016.2,Nordeste
28,Sergipe,Mínimo,novembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1100.16,Nordeste
28,Sergipe,Mínimo,novembro,2025,CB-MMO,Cesta básica construção,1015.41,Nordeste
28,Sergipe,Mínimo,dezembro,2025,CP.1-2Q,"Casa popular (1 pav, varanda, sala, 2 quartos)",1101.14,Nordeste
28,Sergipe,Mínimo,dezembro,2025,CB-MMO,Cesta básica construção,1018.31,Nordeste
29,Bahia,Alto,janeiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2037.97,Nordeste
29,Bahia,Alto,janeiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1842.83,Nordeste
29,Bahia,Alto,janeiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1898.98,Nordeste
29,Bahia,Alto,fevereiro,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2034.26,Nordeste
29,Bahia,Alto,fevereiro,2025,PR4-3QP,Prédio residencial (4 pavimentos),1833.67,Nordeste
29,Bahia,Alto,fevereiro,2025,PC.12-LA,Prédio comercial (12 pavimentos),1891.06,Nordeste
29,Bahia,Alto,março,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2037.42,Nordeste
29,Bahia,Alto,março,2025,PR4-3QP,Prédio residencial (4 pavimentos),1834.06,Nordeste
29,Bahia,Alto,março,2025,PC.12-LA,Prédio comercial (12 pavimentos),1876.28,Nordeste
29,Bahia,Alto,abril,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2080.95,Nordeste
29,Bahia,Alto,abril,2025,PR4-3QP,Prédio residencial (4 pavimentos),1873.83,Nordeste
29,Bahia,Alto,abril,2025,PC.12-LA,Prédio comercial (12 pavimentos),1913.39,Nordeste
29,Bahia,Alto,maio,2025,CR.1-3Q,"Casa residencial (1 pav, 3 quartos)",2085.49,Nordeste
29,Bahia,Alto,maio,2025,PR4-3QP,Prédio residencial (4 pavimentos),1878.15,Nordeste
